,reco_id,time_reco,id_sender,id_reciever,id_product,product_bought,ListPrice-Amount,brand,productnature,family,Review-AverageRating,DisplayPrice-Amount,age_sender,address_sender,age_reciever,address_reciever
4485,5abac400-b3c7-4f96-9ae5-2b15230610cb,1994-08-02 05:41:04,7ac4636c-a143-45b9-a07f-7250c3b85ae0,e9a42c59-1d78-48e3-85f6-085cba0e615c,8379844,1,6.99,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA ADULTO,4.6,6.99,37,"889 Brian Dam Suite 235
Scottville, AL 56278",45,"929 Ewing Keys Suite 076
Port Joseph, WY 10941"
6037,4e76eeea-1fc3-4927-9b64-97e3ffb3d71c,2000-06-17 20:33:36,6f62211b-166b-4c03-af10-c4916a335f6b,e9a42c59-1d78-48e3-85f6-085cba0e615c,8373866,1,29.99,NO BRAND,ZAPATILLAS,ZAPATILLAS TDM,4.0,29.99,17,"USCGC Green
FPO AE 31785",45,"929 Ewing Keys Suite 076
Port Joseph, WY 10941"
6579,8e39d9ad-feb3-4755-84d4-da17e6afe42c,2010-10-17 04:38:52,9310dcf4-1be5-4f2d-9a62-e3f2e40e3c0f,e9a42c59-1d78-48e3-85f6-085cba0e615c,8487397,1,24.99,ARTENGO,CHAQUETAS,Textil tenis tiempo frío hombre,4.5,24.99,25,"56719 Daniel Cliffs
Port Crystalville, IA 03114",45,"929 Ewing Keys Suite 076
Port Joseph, WY 10941"
5783,c56883dc-ece9-4585-a005-83263ddb04b3,1982-06-12 17:41:56,2cb3edde-5003-4052-a9de-86398c629ec8,e9bce691-11f2-487a-8269-1f66f289a3c4,8579816,1,37.99,PERFLY,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,4.2,37.99,18,"72971 Cameron Hollow Apt. 170
Scottton, SD 39572",33,"PSC 9454, Box 0271
APO AP 50594"
4942,614401aa-6f44-40c8-89af-395089c8b0af,1975-08-10 13:05:24,94e38f66-33f5-4c42-aac7-5a3779654212,e9bce691-11f2-487a-8269-1f66f289a3c4,8609224,1,34.99,ARTENGO,Bolsa de deporte para raquetas,BOLSAS TENIS,4.7,34.99,21,"177 Daniel Crossing Apt. 711
Port Patrickfurt, RI 75439",33,"PSC 9454, Box 0271
APO AP 50594"
4842,d3604b44-1d0e-4a96-81ee-7a084e5ab848,1976-02-29 02:39:04,81bf0b99-99aa-4211-92be-2315810ee347,e9bce691-11f2-487a-8269-1f66f289a3c4,8576481,0,29.99,ARTENGO,SUDADERAS,Textil tenis mujer,4.6,29.99,41,"9370 John Place Suite 805
Greenburgh, ME 82972",33,"PSC 9454, Box 0271
APO AP 50594"
2686,162d28b3-f2ef-4d62-99c1-b21689fd1d93,2009-06-19 11:45:04,51c3fb8f-c26f-4808-a69a-3f728256cf7a,e9bce691-11f2-487a-8269-1f66f289a3c4,8581649,1,31.99,PERFLY,ZAPATILLAS,ZAPATILLAS BÁDMINTON/SQUASH JÚNIOR,4.5,31.99,22,"USNS Monroe
FPO AE 88080",33,"PSC 9454, Box 0271
APO AP 50594"
5561,96416db3-ecd3-41b2-b6a8-9f221ed3cb95,1989-12-19 13:04:07,8fff518d-75c2-41fd-913f-dd3907369719,e9bce691-11f2-487a-8269-1f66f289a3c4,8659261,1,64.99,ASICS,ZAPATILLAS,CALZADO TENIS MUJER TIERRA BATIDA,4.3,64.99,29,"740 Barbara Rapids Suite 677
Buchananfurt, AR 20643",33,"PSC 9454, Box 0271
APO AP 50594"
6545,3add6383-37d2-41d8-bed7-7dac8e8f5afa,1974-03-01 06:44:21,d68b0340-75f9-44b6-8cbf-2a12fb450bb8,e9bce691-11f2-487a-8269-1f66f289a3c4,8588031,0,19.99,TUBOPLUS,Tube Pickup,PELOTAS PÁDEL,4.3,12.99,18,"993 Peter Skyway
Lake Christinemouth, FL 29361",33,"PSC 9454, Box 0271
APO AP 50594"
3801,3d73fcc3-bed8-49cc-b0e3-350bfede86ad,1998-01-25 08:16:09,487b9274-fffd-4896-bf1d-1fb9b3a8d46f,e9bce691-11f2-487a-8269-1f66f289a3c4,8560904,1,26.99,URBALL,GAFAS,ACCESORIOS PELOTA,4.4,26.99,37,"36593 Ruiz Radial
Nelsonport, OK 98096",33,"PSC 9454, Box 0271
APO AP 50594"
6600,7c08a41b-0804-4a2e-b4c0-40a290e32d3e,2017-08-28 10:20:02,1a06300f-719f-42ae-b490-09997ad01c8a,e9bce691-11f2-487a-8269-1f66f289a3c4,8490829,1,7.99,PERFLY,Raqueta de bádminton,Badminton outdoor,4.7,7.99,44,"7192 Smith Forks
Ryanfort, IA 66992",33,"PSC 9454, Box 0271
APO AP 50594"
2013,7bceba9e-046d-4e7a-8ecd-aa7eefe7e3d5,1984-08-14 06:15:52,01ba0eca-6156-47e2-b168-1e3f65815205,e9bce691-11f2-487a-8269-1f66f289a3c4,8626186,1,14.99,PERFLY,Raqueta de bádminton,RAQUETAS BÁDMINTON ADULTO,4.6,14.99,27,"Unit 9479 Box 4188
DPO AE 33020",33,"PSC 9454, Box 0271
APO AP 50594"
5885,5b734e35-8f1d-4c01-9cde-33f36e8f8d1d,2013-01-25 18:18:13,6f62211b-166b-4c03-af10-c4916a335f6b,e9bce691-11f2-487a-8269-1f66f289a3c4,8613236,1,9.99,CORNILLEAU,Raqueta,RAQUETAS PING PONG INTERIOR,4.5,9.99,17,"USCGC Green
FPO AE 31785",33,"PSC 9454, Box 0271
APO AP 50594"
5372,240494b7-f484-4a46-82c8-386085bcdc03,2011-10-14 04:30:01,c9a333ed-9f91-41f9-9d36-79a485055efc,e9bce691-11f2-487a-8269-1f66f289a3c4,8581649,1,31.99,PERFLY,ZAPATILLAS,ZAPATILLAS BÁDMINTON/SQUASH JÚNIOR,4.5,31.99,41,"02958 Horne Corners
Justinview, NE 82283",33,"PSC 9454, Box 0271
APO AP 50594"
2228,6ac5f81d-b6c1-4e30-a16c-2788d1272ee9,1995-08-17 18:49:32,5d5751ae-837f-4c0a-9455-990904ae2cce,e9bce691-11f2-487a-8269-1f66f289a3c4,8373867,1,7.99,NO BRAND,ZAPATILLAS,ZAPATILLAS TDM,4.0,7.99,26,"USCGC Morgan
FPO AP 54347",33,"PSC 9454, Box 0271
APO AP 50594"
1061,0d243413-5693-468b-8a13-9613cd2206db,1989-08-01 16:56:40,c9a07af4-afa3-419c-86a2-a866a6d0a041,e9bce691-11f2-487a-8269-1f66f289a3c4,8487842,1,69.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA EXPERTO,4.2,69.99,22,"2321 Bass Walk Apt. 978
Christinefort, KY 18958",33,"PSC 9454, Box 0271
APO AP 50594"
3617,dca0207b-3579-4a01-b96d-bc5b01b45cd3,2005-11-08 22:22:22,eb83c68a-775e-4892-9b7b-a2bf057b2b17,e9bce691-11f2-487a-8269-1f66f289a3c4,8314884,0,2.99,ARTENGO,CORDONES,ACCESORIOS CALZADO TENIS,4.5,2.99,18,"702 Moore Course
Lake Katie, MN 42535",33,"PSC 9454, Box 0271
APO AP 50594"
5099,5cc7c0ea-2653-4372-b8a9-1a380d7d8266,2006-11-11 06:11:35,24e7e378-5b7a-4b0c-891a-cdd7f1b45f2b,e9bce691-11f2-487a-8269-1f66f289a3c4,8588188,1,46.99,YASAKA,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,5.0,46.99,17,"848 Sharon Trafficway
East Haley, MT 56864",33,"PSC 9454, Box 0271
APO AP 50594"
5073,936a0410-c1b1-4d4f-b804-7c011e420dee,2015-02-03 08:57:23,8bdd5d9b-ebe1-497b-84cb-98c602d40a1c,e9bce691-11f2-487a-8269-1f66f289a3c4,8550215,1,19.99,ARTENGO,MALLAS LARGAS,Textil tenis tiempo frío mujer,4.2,19.99,28,"914 Frank Stream Suite 852
Hayleyville, VT 80334",33,"PSC 9454, Box 0271
APO AP 50594"
787,d53cbcfd-58b8-475d-ae71-412477781091,2000-09-06 06:52:06,250343f4-b757-4c3f-aaea-d7d3ddb14744,e9bce691-11f2-487a-8269-1f66f289a3c4,8661811,1,89.99,ADIDAS,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,5.0,89.99,30,"22272 Frederick Lodge Apt. 687
South Wesley, WV 40483",33,"PSC 9454, Box 0271
APO AP 50594"
3017,ba4c9667-9cde-4750-a827-5f834ac64ad4,2019-09-19 08:08:54,fcef0602-cff9-446a-ab89-7048d7a161c0,e9bce691-11f2-487a-8269-1f66f289a3c4,8659261,1,64.99,ASICS,ZAPATILLAS,CALZADO TENIS MUJER TIERRA BATIDA,4.3,64.99,38,"PSC 4660, Box 5732
APO AE 80762",33,"PSC 9454, Box 0271
APO AP 50594"
263,b0b76ef8-1f3d-4150-84fe-029e689d72f6,1980-10-17 13:52:24,02676c43-e1d6-4857-951b-bd4695357d03,e9bce691-11f2-487a-8269-1f66f289a3c4,8648817,1,14.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis niños,4.3,14.99,43,"065 James Curve Apt. 799
Romanborough, OH 18672",33,"PSC 9454, Box 0271
APO AP 50594"
2811,ddc51959-fc17-4f29-99da-056e67b3bf0a,2021-09-22 19:52:36,b66d2104-20fd-47a6-b801-564963fb077f,e9bce691-11f2-487a-8269-1f66f289a3c4,8487755,1,54.99,ARTENGO,Bolsa de deporte para raquetas,BOLSAS TENIS,4.7,54.99,18,"8315 Juan Row Suite 005
Allenland, MD 27589",33,"PSC 9454, Box 0271
APO AP 50594"
217,731b0c24-8923-495e-9cfe-7a81dccf485a,1990-09-22 22:05:41,3f4f3177-2c03-45f8-89c4-f38ff617136c,e9bce691-11f2-487a-8269-1f66f289a3c4,8511431,1,3.99,PERFLY,Protector,TALLER SQUASH,4.0,3.99,35,"9549 Morgan Turnpike
Lake Nancyview, CT 45451",33,"PSC 9454, Box 0271
APO AP 50594"
4631,b649b0b5-a3cf-4b52-8150-d276530d193a,2012-11-20 02:11:20,cf862a5b-bdf7-4a6c-b4c2-512f4c2c72b0,e9bce691-11f2-487a-8269-1f66f289a3c4,8543015,1,24.99,PONGORI,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,4.7,24.99,26,"PSC 4624, Box 0928
APO AE 70655",33,"PSC 9454, Box 0271
APO AP 50594"
2916,45db3ddd-72e1-444b-8661-602ac6db5234,2006-10-02 10:52:42,af1aa870-d9a6-41dc-98c5-3f48787d5d9e,e9bce691-11f2-487a-8269-1f66f289a3c4,8022237,1,4.99,ARTENGO,MUÑEQUERAS,ACCESORIOS JUGADOR DEPORTE DE RAQUETA,4.5,4.99,36,"7470 Gregory Gardens Apt. 786
South Matthew, OH 57601",33,"PSC 9454, Box 0271
APO AP 50594"
1019,5f98699a-840d-4db2-bc3d-f3b266fbe6d3,1997-06-12 01:28:34,29bd6093-ba67-4319-8de3-68e36eefbae0,e9bce691-11f2-487a-8269-1f66f289a3c4,8617822,0,29.99,NO BRAND,Tamiz,EQUIPAMIENTO COACH/CLUB,0.0,29.99,44,"379 Alexander Landing Apt. 108
Macdonaldfort, WA 09256",33,"PSC 9454, Box 0271
APO AP 50594"
1486,06d32681-8aae-4902-9f5f-9f59a0c42c4c,2004-06-06 21:42:51,ad64b06c-fc3d-448b-a6c2-dafaf2b44921,e9bce691-11f2-487a-8269-1f66f289a3c4,8624508,1,74.99,K-SWISS,ZAPATILLAS,CALZADO TENIS HOMBRE TIERRA BATIDA,4.9,74.99,42,"8073 Kim Overpass
Williammouth, MD 55274",33,"PSC 9454, Box 0271
APO AP 50594"
5987,8182ea67-a42d-4508-ba4a-c5797ea6f41f,1998-08-07 13:30:36,487b9274-fffd-4896-bf1d-1fb9b3a8d46f,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8487842,1,69.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA EXPERTO,4.2,69.99,37,"36593 Ruiz Radial
Nelsonport, OK 98096",18,"702 Moore Course
Lake Katie, MN 42535"
3152,d5f67a2c-6ff1-405d-ba6d-954a75476342,1983-06-08 23:27:45,807a90a6-3103-4cef-944a-304a663b58e1,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8781335,1,7.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis mujer,4.5,7.99,39,"419 Young Passage
South Stephanietown, NM 72796",18,"702 Moore Course
Lake Katie, MN 42535"
6548,3a52e828-9773-450c-a875-d51cc6a6b86d,2010-03-26 12:43:05,7244b05e-9676-4661-b735-eef14fd94951,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8734624,0,14.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis hombre,4.7,14.99,33,"078 Brown Dam
Williamsborough, CO 47270",18,"702 Moore Course
Lake Katie, MN 42535"
5804,3bdebbdb-a391-4ba8-8f1e-4066a25e25ee,2011-04-26 21:34:31,0ec1bd12-30f8-4ccb-8596-f333919a0273,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8768791,0,54.99,ASICS,ZAPATILLAS,CALZADO TENIS JÚNIOR,0.0,54.99,24,"3819 Cody Meadow
Dodsonbury, VA 41365",18,"702 Moore Course
Lake Katie, MN 42535"
1554,14b20c64-26ab-403b-a28c-e59b11e4c6f6,1995-03-08 14:26:45,1c5e8057-31f7-4bd5-b42f-2b706c302fa9,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8547791,0,22.99,ARTENGO,MALLAS CORTAS,Textil tenis mujer,4.8,22.99,28,"5076 Lori Walks Suite 155
Bowenland, VT 97935",18,"702 Moore Course
Lake Katie, MN 42535"
60,aae39b6e-28db-4592-bc13-c8cafd300166,2015-11-28 22:06:30,157651f7-ce0b-4f52-a836-b2f58c94b234,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8560121,1,27.99,KUIKMA,ZAPATILLAS,PÁDEL JÚNIOR,4.3,27.99,41,"89324 Walker Isle Apt. 315
West Briana, MT 19737",18,"702 Moore Course
Lake Katie, MN 42535"
745,ca66ef08-bdf6-4f8c-acab-de49c6c8d69b,1995-08-03 09:10:31,0c29c541-6096-4d67-9a3c-eeee5bfafcdc,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8605668,1,44.99,SALMING,ZAPATILLAS,ZAPATILLA SQUASH,3.8,39.99,37,"17199 Alexander Alley Suite 728
Christopherhaven, VA 10260",18,"702 Moore Course
Lake Katie, MN 42535"
2706,a468f9c1-daab-47bf-85c1-11d11dcfca08,2006-05-13 21:08:31,121d1339-2133-4352-93fa-7d67e28f9c3a,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8768214,0,74.99,K-SWISS,ZAPATILLAS,CALZADO TENIS HOMBRE TIERRA BATIDA,0.0,74.99,31,"7395 Chavez Plaza
Michaelview, PA 50633",18,"702 Moore Course
Lake Katie, MN 42535"
4040,95012c43-c4b6-4056-8c53-5c23040aa70f,2017-01-18 00:48:58,e266e1a6-976f-4a2e-ac30-17f2b0ec8fe4,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8599996,0,10.99,YONEX,Cordaje raqueta,CORDAJES BÁDMINTON,5.0,10.99,33,"6559 Craig Mountain Apt. 053
Georgefort, AR 10661",18,"702 Moore Course
Lake Katie, MN 42535"
5546,61354126-8ea1-4554-ab7f-e404fc2b21a3,1981-09-26 19:38:34,a22d78d4-4076-49e8-ad00-fddf269f37b9,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8373867,1,7.99,NO BRAND,ZAPATILLAS,ZAPATILLAS TDM,4.0,7.99,35,"770 Amy Overpass
Laurenburgh, OK 46345",18,"702 Moore Course
Lake Katie, MN 42535"
3468,cd46c729-6895-4620-910c-5a7a83e41ab6,1986-06-18 02:45:27,5e222141-428c-4b49-b031-fab7e64a9fb9,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8543972,1,69.99,PERFLY,ZAPATILLAS,ZAPATILLA SQUASH,4.6,69.99,29,"USS Hicks
FPO AA 12749",18,"702 Moore Course
Lake Katie, MN 42535"
4385,a65637c3-064e-4d08-bca4-e2a73289fcc8,2003-09-06 02:01:22,121d1339-2133-4352-93fa-7d67e28f9c3a,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8625801,0,99.99,WILSON,Raqueta,RAQUETAS TENIS JÚNIOR,3.0,99.99,31,"7395 Chavez Plaza
Michaelview, PA 50633",18,"702 Moore Course
Lake Katie, MN 42535"
5273,d2a1b9c8-b43e-4b16-91c3-cecbdb9b6157,1991-08-28 11:49:29,ceb8bdcc-43d0-435c-8cf7-c9982e985970,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8763489,1,124.99,HEAD,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA EXPERTO,5.0,124.99,24,"86088 Peter Rest Suite 909
Hahnmouth, NJ 02055",18,"702 Moore Course
Lake Katie, MN 42535"
4692,5d3bce1d-fc13-4b6f-b2d9-f2e514a2c57b,2022-06-20 18:04:27,f6e5d38c-120d-4d69-87c3-dc9d8aeb3d2f,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8626456,1,79.99,PERFLY,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,4.7,79.99,20,"1515 Brown Roads
New Cynthia, AK 52386",18,"702 Moore Course
Lake Katie, MN 42535"
6075,978e3f6e-9cdb-4207-a015-671f21f0b9b1,2008-12-25 13:31:42,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8641698,0,39.99,ARTENGO,ZAPATILLAS,CALZADO TENIS MUJER TIERRA BATIDA,4.4,39.99,30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123",18,"702 Moore Course
Lake Katie, MN 42535"
2708,8d7e2e30-920d-422b-b632-fbc237af6008,2008-03-01 18:24:48,c92ae7e8-e82a-4600-b216-a00e81e96489,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8588187,0,46.99,YASAKA,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,5.0,46.99,27,"17043 Morgan Locks Suite 792
South Joshua, CO 25269",18,"702 Moore Course
Lake Katie, MN 42535"
5338,0424c353-359c-4680-9c9e-44c039f6cc57,2000-06-13 09:27:20,6d1012bc-d57d-4095-87f9-8ef9767987d5,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8763488,1,124.99,HEAD,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA EXPERTO,0.0,89.99,40,"8805 Jackson Falls Apt. 032
New Amyville, ME 92545",18,"702 Moore Course
Lake Katie, MN 42535"
3407,d9903120-3d5e-46fd-b8f1-b146211d4c30,1996-09-23 15:03:49,3be760cb-9cca-412a-a49b-6bf263ca2b6a,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8350762,1,49.99,ASICS,ZAPATILLAS,CALZADO TENIS JÚNIOR,4.0,49.99,18,"1741 Wells Rapid Suite 567
South David, AR 63362",18,"702 Moore Course
Lake Katie, MN 42535"
605,4be107d0-2494-45cc-83b0-e12326402389,2016-05-09 11:39:29,250343f4-b757-4c3f-aaea-d7d3ddb14744,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8562360,1,14.99,ARTENGO,CHAQUETAS,Textil tenis niños,4.7,7.99,30,"22272 Frederick Lodge Apt. 687
South Wesley, WV 40483",18,"702 Moore Course
Lake Katie, MN 42535"
1571,19636925-0a14-4f3c-8c81-7e3f0fdd524a,2015-12-05 00:30:45,a3e78d82-a7db-4f8a-95b3-5bc0af55d165,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8502359,0,54.99,ARTENGO,ZAPATILLAS,CALZADO MUJER MULTICANCHA INIC/PERFECC,4.4,54.99,28,"84542 Beverly Junction Apt. 739
Josephborough, AR 78482",18,"702 Moore Course
Lake Katie, MN 42535"
3974,4b9908d8-1a7f-4cbf-99e7-fd52514b8383,1996-11-07 00:06:16,7aae88b6-e775-4cb2-a06f-78dc91372d49,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8668371,1,64.99,ARTENGO,Raqueta,RAQUETAS TENIS JÚNIOR,4.7,64.99,21,"84131 Grimes Unions
Samanthaburgh, NV 89978",18,"702 Moore Course
Lake Katie, MN 42535"
1232,f333d583-dd0c-4a5d-92b8-1977e1964da8,1997-09-19 23:59:42,92e83262-ac2b-492d-8827-19848eecb81b,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8669413,1,12.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis mujer,4.6,12.99,29,"1556 Fisher Locks
Johnsonfort, HI 85757",18,"702 Moore Course
Lake Katie, MN 42535"
1088,43e15271-751a-4b9d-9183-4baf68a6f88a,1994-01-28 15:56:52,59358747-d58a-404d-9c74-7340770f24ab,eb83c68a-775e-4892-9b7b-a2bf057b2b17,8626136,0,19.99,BABOLAT,Raqueta de bádminton,RAQUETAS BÁDMINTON ADULTO,4.6,19.99,19,"11510 Wang Road Suite 194
West Kimberly, HI 05315",18,"702 Moore Course
Lake Katie, MN 42535"
6806,cc38818a-1f53-4534-ae01-d523bd434c56,1992-07-30 01:38:46,3c26b789-7062-46e1-bdd6-fec888176ed8,ec27f41e-b786-4aa4-9b35-57059e3b2671,8582881,1,11.99,ARTENGO,CAMISETAS MANGA LARGA,Textil tenis niños,4.6,9.99,38,"Unit 0206 Box 2050
DPO AA 46938",27,"1086 Linda Mills
South Tonyview, OH 55839"
594,b4b6eeb7-72f4-4321-8829-9ef8de9d9454,2016-06-24 19:06:18,3459215a-9697-408f-bd57-f564d5fb3381,ec27f41e-b786-4aa4-9b35-57059e3b2671,960744,1,64.99,URBALL,Frontenis racke,FRONTENIS,4.7,64.99,35,"89733 Mary Vista
West Vincenthaven, NE 82999",27,"1086 Linda Mills
South Tonyview, OH 55839"
2937,e04e7540-55ca-46ca-8a58-02659a60b6e5,2012-05-02 07:36:35,6f3623fb-e03b-464d-9b2f-47752e748600,ec27f41e-b786-4aa4-9b35-57059e3b2671,8550462,1,39.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,4.5,39.99,29,"243 Quinn Mountains Apt. 129
North Josephview, WI 99847",27,"1086 Linda Mills
South Tonyview, OH 55839"
5615,f539e5f1-cc30-41ae-a813-0d55cee26012,1976-11-20 06:42:30,96ff9056-f80e-4db2-afa7-e6b2b7eab992,ec27f41e-b786-4aa4-9b35-57059e3b2671,8615309,0,2.99,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA JÚNIOR,4.7,2.99,16,"491 Louis Shoals
Port Melissachester, KY 91102",27,"1086 Linda Mills
South Tonyview, OH 55839"
3700,33abf17a-0e95-4155-aa2b-231cea11cada,2017-07-07 13:09:54,11cec2dd-d5c8-4f64-9570-a75c6715c1ef,ec27f41e-b786-4aa4-9b35-57059e3b2671,8559598,1,29.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA INIC/PERFECC,4.4,29.99,43,"2374 Katie Place
Jamesmouth, WV 37923",27,"1086 Linda Mills
South Tonyview, OH 55839"
1176,428499da-d0fe-4e27-bc3d-8bdcbd8edc9c,2016-11-20 07:42:14,299d9cb3-e9ba-401b-bf6d-bc5d396d0f7b,ec27f41e-b786-4aa4-9b35-57059e3b2671,8665810,1,29.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA INIC/PERFECC,4.3,29.99,35,"19301 Garcia Shoal
Hernandezburgh, MA 81887",27,"1086 Linda Mills
South Tonyview, OH 55839"
2126,2dc6144b-a336-4208-9614-ad5db040b14e,2009-06-17 23:01:25,e37f3aa1-e087-4616-bca9-9ac77694ae9d,ec27f41e-b786-4aa4-9b35-57059e3b2671,8741915,1,109.99,ASICS,ZAPATILLAS,CALZADO MUJER MULTICANCHA INIC/PERFECC,0.0,109.99,37,"9931 Jackson Spur
Thomasbury, MT 36954",27,"1086 Linda Mills
South Tonyview, OH 55839"
1661,6992a699-811f-4da7-9512-33c1824a20f2,2001-07-30 10:50:25,02f0f461-6ab4-44fc-ae62-f7e5436b62d8,ec27f41e-b786-4aa4-9b35-57059e3b2671,8568897,1,44.99,TIBHAR,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,4.0,44.99,35,"Unit 9888 Box 8441
DPO AP 14565",27,"1086 Linda Mills
South Tonyview, OH 55839"
1218,36dc46d5-eda5-4d8f-a1a9-927f99a1e6e9,1987-04-29 04:48:54,07449bb5-f889-4caf-9781-d748998f7d60,ec27f41e-b786-4aa4-9b35-57059e3b2671,8374097,1,9.99,ARTENGO,Pantalón corto,Textil tenis hombre,4.6,9.99,19,"01330 Jeanne Vista Apt. 481
New Jonathonmouth, WI 09037",27,"1086 Linda Mills
South Tonyview, OH 55839"
209,a268616c-d4ee-4035-beec-e873a70614ad,1976-01-27 06:25:41,a02ccd58-a00d-4516-9e74-7d7187f5a69b,ec27f41e-b786-4aa4-9b35-57059e3b2671,8648796,1,12.99,ARTENGO,CAMISETAS TIRANTES,Textil tenis niños,5.0,12.99,29,"918 Cook Alley Suite 702
West Elizabethfort, IN 59986",27,"1086 Linda Mills
South Tonyview, OH 55839"
2951,398583ee-d2ad-4d50-be88-8b24aa9af582,2017-01-02 12:46:58,a9a3ac56-0621-4c17-951a-001a29453465,ec27f41e-b786-4aa4-9b35-57059e3b2671,8624470,0,74.99,K-SWISS,ZAPATILLAS,CALZADO TENIS MUJER TIERRA BATIDA,5.0,74.99,33,"649 Nelson Square Suite 155
Aaronland, RI 72424",27,"1086 Linda Mills
South Tonyview, OH 55839"
2964,fb9732b5-560f-4d33-93d7-66b606ae299f,2002-03-26 01:44:50,dd40740a-8f18-4db5-919e-4fcaf5c35b8b,ec27f41e-b786-4aa4-9b35-57059e3b2671,960953,1,24.99,ARTENGO,MALLAS LARGAS,Textil tenis tiempo frío mujer,4.2,24.99,20,"04270 Joseph Tunnel
Rickyhaven, UT 40028",27,"1086 Linda Mills
South Tonyview, OH 55839"
2444,a855d200-29bf-48a8-a066-174180691b70,1978-03-19 06:58:11,49ef4b57-ab96-4b3d-a309-fe30f8cf5bbb,ec27f41e-b786-4aa4-9b35-57059e3b2671,8647988,1,14.99,PERFLY,FALDAS,Ropa badminton mujer,0.0,14.99,35,"918 Wilson Ranch
Dayfurt, FL 38578",27,"1086 Linda Mills
South Tonyview, OH 55839"
6096,bb4d609c-06c0-408f-8bb1-25fb267b5fff,2002-09-01 07:12:17,88898591-65e8-413e-88cb-7e50ba6725bd,ec27f41e-b786-4aa4-9b35-57059e3b2671,8760998,1,47.99,BULL PADEL,PANTALONES LARGOS,TEXTIL PÁDEL,5.0,47.99,33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924",27,"1086 Linda Mills
South Tonyview, OH 55839"
4240,75759b3e-87de-4738-9a4b-cb9a7470d065,1998-03-26 13:07:30,312ffca1-e0d2-4843-a2e3-ca1984f25d7b,ec27f41e-b786-4aa4-9b35-57059e3b2671,8587549,0,17.99,PERFLY,Pantalón corto,Ropa badminton mujer,4.5,14.99,23,"20866 Jack Keys Suite 980
Lake Melissa, CA 49761",27,"1086 Linda Mills
South Tonyview, OH 55839"
4689,3315b302-b230-487a-9420-8b1d6fdcc1af,2006-12-25 00:58:51,48da614d-e972-465f-9643-157451a35cc7,ec27f41e-b786-4aa4-9b35-57059e3b2671,8655783,0,14.99,ARTENGO,Pantalón corto,Textil tenis hombre,4.7,14.99,19,"191 Crosby Trafficway
Lisaborough, TN 45038",27,"1086 Linda Mills
South Tonyview, OH 55839"
75,de23ffd3-0d34-4c31-84f7-427e0c8e2c12,1991-07-07 04:55:09,db7159c2-a9a8-4954-b4a4-5440e50f2138,ec27f41e-b786-4aa4-9b35-57059e3b2671,8669680,0,16.99,DUNLOP,Cordaje raqueta,TALLER SQUASH,0.0,16.99,45,"4649 Gregory Viaduct
Ryanton, NM 67480",27,"1086 Linda Mills
South Tonyview, OH 55839"
